28,079,004,01,38,02,2020,07,01,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00005,V,00005,V,00004,V,00004,V,00004,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V
28,079,004,01,38,02,2020,07,02,00003,V,00004,V,00004,V,00004,V,00005,V,00005,V,00005,V,00006,V,00008,V,00006,V,00004,V,00004,V,00003,V,00003,V,00002,V,00002,V,00002,V,00003,V,00003,V,00002,V,00002,V,00003,V,00003,V,00004,V
28,079,004,01,38,02,2020,07,03,00004,V,00004,V,00004,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00004,V,00005,V,00005,V,00005,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00004,V
28,079,004,01,38,02,2020,07,04,00004,V,00004,V,00004,V,00004,V,00005,V,00005,V,00005,V,00005,V,00006,V,00006,V,00005,V,00005,V,00004,V,00005,V,00004,V,00003,V,00003,V,00002,V,00003,V,00003,V,00003,V,00003,V,00003,V,00004,V
28,079,004,01,38,02,2020,07,05,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00005,V,00005,V,00005,V,00005,V,00004,V,00004,V,00004,V,00004,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00004,V
28,079,004,01,38,02,2020,07,06,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00005,V,00005,V,00005,V,00004,V,00004,V,00003,V,00003,V,00003,V,00003,V,00003,V,00004,V,00003,V,00003,V,00003,V,00002,V,00003,V
28,079,004,01,38,02,2020,07,07,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00006,V,00006,V,00005,V,00005,V,00004,V,00004,V,00003,V,00002,V,00003,V,00004,V,00004,V,00003,V,00002,V,00003,V,00003,V,00003,V,00003,V
28,079,004,01,38,02,2020,07,08,00003,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00006,V,00005,V,00004,V,00005,V,00004,V,00003,V,00003,V,00004,V,00003,V,00004,V,00004,V,00003,V,00003,V,00003,V,00004,V,00004,V
28,079,004,01,38,02,2020,07,09,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00004,V,00003,V,00003,V,00002,V,00003,V,00003,V,00003,V,00003,V,00004,V,00004,V,00004,V,00005,V
28,079,004,01,38,02,2020,07,10,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00005,V,00006,V,00005,V,00005,V,00004,V,00004,V,00003,V,00002,V,00002,V,00002,V,00003,V,00003,V,00003,V,00002,V,00003,V,00004,V
