28,079,004,01,38,02,2020,01,01,00007,V,00008,V,00009,V,00008,V,00006,V,00006,V,00005,V,00005,V,00004,V,00005,V,00006,V,00008,V,00013,V,00014,V,00013,V,00012,V,00011,V,00010,V,00010,V,00012,V,00014,V,00012,V,00011,V,00009,V
28,079,004,01,38,02,2020,01,02,00008,V,00008,V,00007,V,00006,V,00005,V,00005,V,00005,V,00009,V,00010,V,00009,V,00008,V,00012,V,00016,V,00016,V,00014,V,00012,V,00011,V,00010,V,00011,V,00014,V,00014,V,00015,V,00012,V,00010,V
28,079,004,01,38,02,2020,01,03,00009,V,00008,V,00007,V,00007,V,00006,V,00006,V,00006,V,00009,V,00009,V,00009,V,00009,V,00010,V,00010,V,00009,V,00009,V,00010,V,00011,V,00012,V,00012,V,00012,V,00013,V,00013,V,00010,V,00008,V
28,079,004,01,38,02,2020,01,04,00007,V,00005,V,00006,V,00005,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00006,V,00006,V,00007,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00010,V,00011,V,00010,V,00008,V,00009,V
28,079,004,01,38,02,2020,01,05,00008,V,00006,V,00005,V,00004,V,00003,V,00003,V,00003,V,00003,V,00004,V,00004,V,00005,V,00007,V,00011,V,00014,V,00014,V,00011,V,00011,V,00011,V,00011,V,00012,V,00014,V,00013,V,00011,V,00009,V
28,079,004,01,38,02,2020,01,06,00008,V,00007,V,00006,V,00006,V,00005,V,00005,V,00004,V,00004,V,00005,V,00005,V,00007,V,00010,V,00015,V,00017,V,00014,V,00012,V,00011,V,00011,V,00012,V,00012,V,00014,V,00015,V,00013,V,00010,V
28,079,004,01,38,02,2020,01,07,00008,V,00007,V,00006,V,00006,V,00005,V,00005,V,00005,V,00008,V,00010,V,00011,V,00011,V,00015,V,00019,V,00021,V,00016,V,00014,V,00014,V,00014,V,00017,V,00019,V,00016,V,00018,V,00015,V,00012,V
28,079,004,01,38,02,2020,01,08,00010,V,00009,V,00008,V,00007,V,00006,V,00006,V,00005,V,00010,V,00013,V,00014,V,00014,V,00018,V,00023,V,00019,V,00013,V,00011,V,00013,V,00017,V,00018,V,00022,V,00022,V,00020,V,00016,V,00012,V
28,079,004,01,38,02,2020,01,09,00010,V,00010,V,00009,V,00008,V,00007,V,00007,V,00007,V,00010,V,00014,V,00016,V,00015,V,00017,V,00018,V,00013,V,00011,V,00011,V,00011,V,00011,V,00012,V,00011,V,00012,V,00012,V,00012,V,00010,V
28,079,004,01,38,02,2020,01,10,00009,V,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00010,V,00012,V,00014,V,00012,V,00008,V,00009,V,00010,V,00010,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00008,V
28,079,004,01,38,02,2020,01,11,00008,V,00007,V,00007,V,00005,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00006,V,00008,V,00008,V,00010,V,00009,V,00010,V,00010,V,00010,V,00010,V,00013,V,00013,V,00013,V,00011,V,00009,V
28,079,004,01,38,02,2020,01,12,00007,V,00006,V,00005,V,00005,V,00004,V,00004,V,00003,V,00003,V,00004,V,00004,V,00006,V,00012,V,00014,V,00013,V,00013,V,00014,V,00012,V,00011,V,00012,V,00013,V,00015,V,00013,V,00009,V,00007,V
28,079,004,01,38,02,2020,01,13,00006,V,00005,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00007,V,00009,V,00008,V,00011,V,00012,V,00012,V,00013,V,00012,V,00011,V,00011,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V
28,079,004,01,38,02,2020,01,14,00007,V,00006,V,00005,V,00004,V,00003,V,00003,V,00004,V,00005,V,00008,V,00009,V,00012,V,00014,V,00013,V,00013,V,00012,V,00011,V,00011,V,00010,V,00010,V,00012,V,00013,V,00012,V,00009,V,00009,V
